nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/Votacoes/Votacao/Votos/VotoParlamentar/IdentificacaoParlamentar/SexoParlamentar;Informa o sexo do parlamentar. Ex.: masculino, feminino.;Alfabético;7
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Emendas de matéria;Obtém as emendas de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_emendaMateriaXml_GET;Diário;20/04/2021;Materia/Emendas/Emenda/Decisoes/Decisao/LocalDeliberacao/NomeCasaLocal;Nome da casa legislativa onde se encontra o local. Ex.: Senado Federal e Congresso Nacional.;Alfabético;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Emendas de matéria;Obtém as emendas de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_emendaMateriaXml_GET;Diário;20/04/2021;Materia/Emendas/Emenda/Decisoes/Decisao/LocalDeliberacao/CodigoLocal;Número que identifica um local nos sistemas legislativos do Senado.;Numérico;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Emendas de matéria;Obtém as emendas de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_emendaMateriaXml_GET;Diário;20/04/2021;Materia/Emendas/Emenda/Decisoes/Decisao/LocalDeliberacao/TipoLocal;Indica o tipo de local. Ex.: A para administrativo, C para comissão.;Alfabético;3
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Emendas de matéria;Obtém as emendas de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_emendaMateriaXml_GET;Diário;20/04/2021;Materia/Emendas/Emenda/Decisoes/Decisao/LocalDeliberacao/SiglaCasaLocal;Sigla da casa legislativa onde se encontra o local. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Emendas de matéria;Obtém as emendas de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_emendaMateriaXml_GET;Diário;20/04/2021;Materia/Emendas/Emenda/Decisoes/Decisao/LocalDeliberacao/SiglaLocal;Sigla do local. Ex.: CCJ, SACCJ, SEXPE.;Alfabético;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Emendas de matéria;Obtém as emendas de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_emendaMateriaXml_GET;Diário;20/04/2021;Materia/Emendas/Emenda/Decisoes/Decisao/LocalDeliberacao/NomeLocal;Nome do local. Ex.: Comissão de Constituição, Justiça e Cidadania, Secretaria de Apoio à Comissão de Constituição, Justiça e Cidadania, Secretaria de Expediente.;Alfabético;6
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Pesquisa básica de matérias;Retorna a pesquisa básica de matérias, semelhante à existente na página de atividade legislativa do Portal do Senado Federal, em que podem ser informados diversos parâmetros para construir um filtro no universo de pesquisa.;https://legis.senado.leg.br/dadosabertos/docs/resource_PesquisaMateriaService.html#resource_PesquisaMateriaService_materiaListaPesquisa_GET;Diário;19/05/2021;Materias/Materia/SituacaoAtual/Autuacoes/Autuacao/Local/NomeCasaLocal;Nome da casa legislativa onde se encontra o local. Ex.: Senado Federal e Congresso Nacional.;Alfabético;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Pesquisa básica de matérias;Retorna a pesquisa básica de matérias, semelhante à existente na página de atividade legislativa do Portal do Senado Federal, em que podem ser informados diversos parâmetros para construir um filtro no universo de pesquisa.;https://legis.senado.leg.br/dadosabertos/docs/resource_PesquisaMateriaService.html#resource_PesquisaMateriaService_materiaListaPesquisa_GET;Diário;19/05/2021;Materias/Materia/SituacaoAtual/Autuacoes/Autuacao/Local/DataLocal;Data de movimentação da matéria para o local.;Data;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Pesquisa básica de matérias;Retorna a pesquisa básica de matérias, semelhante à existente na página de atividade legislativa do Portal do Senado Federal, em que podem ser informados diversos parâmetros para construir um filtro no universo de pesquisa.;https://legis.senado.leg.br/dadosabertos/docs/resource_PesquisaMateriaService.html#resource_PesquisaMateriaService_materiaListaPesquisa_GET;Diário;19/05/2021;Materias/Materia/SituacaoAtual/Autuacoes/Autuacao/Local/CodigoLocal;Número que identifica um local nos sistemas legislativos do Senado.;Numérico;3
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Pesquisa básica de matérias;Retorna a pesquisa básica de matérias, semelhante à existente na página de atividade legislativa do Portal do Senado Federal, em que podem ser informados diversos parâmetros para construir um filtro no universo de pesquisa.;https://legis.senado.leg.br/dadosabertos/docs/resource_PesquisaMateriaService.html#resource_PesquisaMateriaService_materiaListaPesquisa_GET;Diário;19/05/2021;Materias/Materia/SituacaoAtual/Autuacoes/Autuacao/Local/TipoLocal;Indica o tipo de local. Ex.: A para administrativo, C para comissão.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Pesquisa básica de matérias;Retorna a pesquisa básica de matérias, semelhante à existente na página de atividade legislativa do Portal do Senado Federal, em que podem ser informados diversos parâmetros para construir um filtro no universo de pesquisa.;https://legis.senado.leg.br/dadosabertos/docs/resource_PesquisaMateriaService.html#resource_PesquisaMateriaService_materiaListaPesquisa_GET;Diário;19/05/2021;Materias/Materia/SituacaoAtual/Autuacoes/Autuacao/Local/SiglaCasaLocal;Sigla da casa legislativa onde se encontra o local. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Pesquisa básica de matérias;Retorna a pesquisa básica de matérias, semelhante à existente na página de atividade legislativa do Portal do Senado Federal, em que podem ser informados diversos parâmetros para construir um filtro no universo de pesquisa.;https://legis.senado.leg.br/dadosabertos/docs/resource_PesquisaMateriaService.html#resource_PesquisaMateriaService_materiaListaPesquisa_GET;Diário;19/05/2021;Materias/Materia/SituacaoAtual/Autuacoes/Autuacao/Local/SiglaLocal;Sigla do local. Ex.: CCJ, SACCJ, SEXPE.;Alfabético;6
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Pesquisa básica de matérias;Retorna a pesquisa básica de matérias, semelhante à existente na página de atividade legislativa do Portal do Senado Federal, em que podem ser informados diversos parâmetros para construir um filtro no universo de pesquisa.;https://legis.senado.leg.br/dadosabertos/docs/resource_PesquisaMateriaService.html#resource_PesquisaMateriaService_materiaListaPesquisa_GET;Diário;19/05/2021;Materias/Materia/SituacaoAtual/Autuacoes/Autuacao/Local/NomeLocal;Nome do local. Ex.: Comissão de Constituição, Justiça e Cidadania, Secretaria de Apoio à Comissão de Constituição, Justiça e Cidadania, Secretaria de Expediente.;Alfabético;7
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/CodigoMateria;Número que identifica a matéria nos sistemas legislativos do Senado.;Numérico;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/SiglaCasaIdentificacaoMateria;Sigla da casa legislativa em que a matéria tramita. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/NomeCasaIdentificacaoMateria;Nome da casa legislativa em que a matéria tramita. Ex.: Senado Federal e Congresso Nacional.;Alfabético;3
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/SiglaSubtipoMateria;Sigla do tipo de matéria. Ex.: PL para projeto de lei, PLP para projeto de lei complementar, PEC para proposta de emenda à constituição e RQS para requerimento.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/DescricaoSubtipoMateria;Nome por extenso do tipo de matéria. Ex.: projeto de lei, projeto de lei complementar, proposta de emenda à constituição e requerimento.;Alfabético;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/NumeroMateria;Número que identifica a matéria. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfanumérico;6
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/AnoMateria;Ano em que a matéria foi apresentada (a partir de 2019, nas matérias bicamerais é o ano em que a matéria foi apresentada na casa iniciadora) e que a identifica. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Numérico;7
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/DescricaoObjetivoProcesso;Indica em qual fase a matéria com tramitação bicameral se encontra. Exemplos: iniciadora, revisora.;Alfabético;8
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/DescricaoIdentificacaoMateria;A identificação da matéria, que contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfabético;9
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/IndicadorTramitando;Indica se a matéria está ou não em tramitação no Senado. Ex.: S para sim e N para não.;Alfabético;10
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/IdentificacaoComissao/SiglaComissao;Sigla da comissão. Ex.: PLEN, CCJ.;Alfabético;12
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/IdentificacaoComissao/SiglaCasaComissao;Sigla da casa legislativa onde se encontra a comissão. Ex.: SF, CN.;Alfabético;14
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/IdentificacaoComissao/NomeCasaComissao;Nome da casa legislativa onde se encontra a comissão. Ex.: Senado Federal, Congresso Nacional.;Alfabético;15
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Relatorias de matéria;Obtém as relatorias de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_relatoriaMateriaXml_GET;Diário;19/05/2021;Materia/HistoricoRelatoria/Relator/CodigoTipoRelator;Número que identifica um tipo de relator nos sistemas legislativos do Senado.;Numérico;16
